TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_13_PVP_PoachSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_PoachSpot_Covenant_first,M_ReturnToGiver,,,
FM_13_PVP_PoachSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_PoachSpot_Covenant_task,M_task_die_reset,,,
FM_13_PVP_PoachSpot_Covenant_task,TaskRequireGatherItems,,,80,WoodT1,,100,,true,,factionarea_60236,,true,,,,,,,WoodT1,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_poach_wood_at_POI,,12217.0 5488.17 43.6,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_SpySpot_Covenant_2_step_container,M_ReturnToGiver,,,
FM_13_PVP_SpySpot_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Covenant_first_ordie,FM_13_PVP_SpySpot_Covenant_task_ordie,,,
FM_13_PVP_SpySpot_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Covenant_first,M_task_die_reset,,,
FM_13_PVP_SpySpot_Covenant_first,TaskGatherItems,,,1,FM_PVP_Covenant_item_1,PVP_0003_DeadDropGiveItem,100,,true,,factionarea_60236,,true,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,12179.65 5525.68 45.0,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Covenant_turnin,M_task_die_reset,,,
FM_13_PVP_SpySpot_Covenant_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Covenant_task,FM_13_PVP_SpySpot_Covenant_remove,,,
FM_13_PVP_SpySpot_Covenant_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Covenant_item_2,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_60237,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,12423.09 5309.54 41.71,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Covenant_remove,TaskRemoveItem,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_13_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_13_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_H_01_leg_A_task,FM_13_H_01_leg_B_task,FM_13_H_01_leg_C_task,,
FM_13_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_13,Bobcat_13WF07,100,,true,,weaversfen7,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_01_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_2_13,Sheep_Eastern_13WF04,100,,true,,weaversfen4,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_13,Elk_Doe_12MB06,100,,true,,weaversfen6,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,11234.45 4419.44 53.41,,,,,,,,,,,,,,,,,
FM_13_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_13_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_H_02_leg_A_task,FM_13_H_02_leg_B_task,FM_13_H_02_leg_C_task,,
FM_13_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_13,Boar_13WF02,100,,true,,weaversfen2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_02_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_5_13,Alligator_13WF01,100,,true,,weaversfen1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_13,Wolf_Black_13WF06,100,,true,,weaversfen6,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_13_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_H_03_leg_A_task,FM_13_H_03_leg_B_task,FM_13_H_03_leg_C_task,,
FM_13_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_13,Alligator_Black_13WF08,100,,true,,weaversfen8,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_03_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_8_13,Elk_Stag_13WF03,100,,true,,weaversfen3,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_H_03_leg_C_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_9_13,Wolf_Alpha_12MB05,100,,true,,weaversfen5,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,11022.47 6446.21 185.41,,,,,,,,,,,,,,,,,
