GatherableID,DisplayName,GatheringAction,GatheringType,FinalLootTable,LootTableDefaultMaterial,MinRespawnRate,MaxRespawnRate,Tradeskill,RequiredTradeskillLevel,DepletedGatherableID,BaseGatherTime,WaitForImpact,Restriction,AlignGatherer,GameEventID,ItemRestrictionId,ItemRestrictionQuantity,ResetGatherTimeOnEndInteraction,IsLootContainer,IsDynamicPoiTarget,RequireLootItems,IconTypeUnlock,IgnoreObstructions,RequireControllingFaction,AddedStatusEffect,RequiredStatusEffect,ConsumedStatusEffect,NumRequiredToGather
1403_WyrdwoodGrowth,@1403_WyrdwoodGrowth_DisplayName,Handcrafting,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,1403_WyrdwoodGrowth_interact,,,true,true,,,,,,,,,
SliceSwap_Instanced,@SliceSwap_EmptyString_DisplayName,None,None,Empty,,30,31,None,,,2.5,false,NoToolNecessary,true,,,,true,true,,,,,,,,,
SliceSwap_NonInstanced,@SliceSwap_EmptyString_DisplayName,None,None,Empty,,30,31,None,,,2.5,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
MSQ_ShipsLocker,@MSQ_ShipsLocker_DisplayName,None,None,Empty,,200,300,None,,,2.5,false,NoToolNecessary,true,0904_MSQ_AllThatRemainsGather1_success,,,true,true,,,,,,,,,
MSQ_Flag,@MSQ_Flag_DisplayName,Handcrafting,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0904_MSQ_AllThatRemainsGather2_success,,,true,true,,,,,,,,,
MSQ_0001_ShipFlagStern,@MSQ_Flag_DisplayName,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,false,MSQ_0001_ShipFlagStern_interact,,,true,true,,,,,,,,,
MSQ_0002_ShipFlagBow,@MSQ_Flag_DisplayName,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0002_ShipFlagBow_interact,,,true,true,,,,,,,,,
MSQ_SalvagePile_A,@MSQ_SalvagePile_A_DisplayName,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0904_MSQ_AllThatRemainsGather3_success,,,true,true,,,,,,,,,
MSQ_SalvagePile_B,@MSQ_SalvagePile_B_DisplayName,None,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,0904_MSQ_AllThatRemainsGather4_success,,,true,true,,,,,,,,,
MSQ_SalvagePile_C,@MSQ_SalvagePile_C_DisplayName,None,None,Empty,,200,300,None,,,7,false,NoToolNecessary,true,0904_MSQ_AllThatRemainsGather5_success,,,true,true,,,,,,,,,
MSQ_OldStoneRemembers_Interact,@MSQ_OldStoneRemembers_Interact,Handcrafting,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,9908_MSQ_OldStoneRemembers,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_A,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_A_interact,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_B,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_B_interact,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_C,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_C_interact,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_D,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_D_interact,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_E,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_E_interact,,,true,true,,,,,,,,,
MSQ_0008_ClearingVines_F,@MSQ_0008_ClearingVines_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,MSQ_0008_ClearingVines_F_interact,,,true,true,,,,,,,,,
MSQ_0008_AncientPlaqueA,@MSQ_0008_AncientPlaqueA_DisplayName,Etching,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0008_AncientPlaqueA_interact,,,true,true,,,,,,,,,
MSQ_0008_AncientPlaqueB,@MSQ_0008_AncientPlaqueB_DisplayName,Etching,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0008_AncientPlaqueB_interact,,,true,true,,,,,,,,,
MSQ_0009_ArcturusAzothBarrier,@MSQ_0009_ArcturusAzothBarrier_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,ItemRequired,true,MSQ_0009_ArcturusAzothBarrier_interact,9901_0009_AzothVial,1,true,false,,,,,,,,,
MSQ_0009_AzothWell,@MSQ_0009_AzothWell_DisplayName,Handcrafting,None,Empty,,25,30,None,,,6,false,NoToolNecessary,true,MSQ_0009_AzothWell_interact,,,true,true,,,,,,,,,
MSQ_0010_SoulwardenTomb,@MSQ_0010_SoulwardenTomb_DisplayName,Handcrafting,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,MSQ_0010_SoulwardenTomb_interact,,,true,true,,,,,,,,,
MSQ_0011_DefenseInteract,@MSQ_0011_DefenseInteract,Handcrafting,None,Empty,,10,15,None,,,5,false,NoToolNecessary,true,IO_MSQ_0011_DefenseInteract_interact,,,true,false,,,,,,,,,
MSQ_0012_OverSeaUnderStone_Interact,@MSQ_0012_OverSeaUnderStone_Interact_DisplayName,Handcrafting,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0012_OverSeaUnderStone_interact,,,true,true,,,,,,,,,
MSQ_0013_AmrineAnvil,@MSQ_0013_AmrineAnvil_DisplayName,Handcrafting,None,Empty,,25,30,None,,,10,false,ItemRequired,true,MSQ_0013_AmrineAnvil_interact,IngotPreciousT1,5,true,true,,,,,,,,,
MSQ_0017_Weapons,@MSQ_0017_Weapons_DisplayName,Handcrafting,None,Empty,,25,30,None,,,5,false,NoToolNecessary,true,MSQ_0017_Weapons_interact,,,true,true,,,,,,,,,
MSQ_0017_Corruption,@MSQ_0017_Corruption_DisplayName,None,None,Empty,,25,30,None,,,5,false,NoToolNecessary,true,MSQ_0017_Corruption_interact,,,true,true,,,,,,,,,
MSQ_0021_ForgeStaffAnimTest,@MSQ_0021_ForgeStaffD_DisplayName,AzothStaffCreate,None,Empty,,200,300,None,,,16,false,NoToolNecessary,true,MSQ_0021_ForgeStaffAnimTest_interact,,,true,true,,,,,,,,,
MSQ_0021_ForgeStaffD,@MSQ_0021_ForgeStaffD_DisplayName,AzothStaffCreate,None,Empty,,200,300,None,,,16,false,NoToolNecessary,true,MSQ_0021_ForgeStaffD_interact,,,true,true,,,,,,,,,
MSQ_0022_AmrineMachine,@MSQ_0022_AmrineMachine_DisplayName,Handcrafting,None,Empty,,7200,7200,None,,,6,false,NoToolNecessary,true,MSQ_0022_AmrineMachine_interact,,,true,true,,,,,,,,,
MSQ_0023_AmrineTempleAltar,@MSQ_0023_AmrineTempleAltar_DisplayName,MSQTheRitual,None,Empty,,200,300,None,,,16,false,ItemRequired,true,MSQ_0023_AmrineTempleAltar_interact,MSQ_Heartgem,1,true,true,,,,,,,,,
MSQ_0024_FightingPitDoor,@MSQ_0024_FightingPitDoor_DisplayName,None,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,MSQ_0024_FightingPitDoor_interact,,,true,true,,,,,,,,,
MSQ_0025_AmrineAzothBarrier,@MSQ_0025_AmrineAzothBarrier_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0025_AmrineAzothBarrier_interact,,,true,true,,,,,,,,,
MSQ_0025_AmrineAzothBarrier_Permanent,@MSQ_0025_AmrineAzothBarrier_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0025_AmrineAzothBarrier_interact,,,true,true,,,,,,,,,
MSQ_0026_StormwallBattery,@MSQ_0026_StormwallBattery_DisplayName,Handcrafting,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,MSQ_0026_StormwallBattery_interact,,,true,true,,,,,,,,,
MSQ_0027_StormwallBarrier,@MSQ_0027_StormwallBarrier_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0027_StormwallBarrier_interact,,,true,true,,,,,,,,,
MSQ_0028_UrinePuddle,@MSQ_0028_UrinePuddle_DisplayName,Welling,None,QuestInteractable,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0027_StormwallBarrier_interact,,,true,true,,,,,,,,,
MSQ_0039_YonasCaveDoor,@MSQ_0039_YonasCaveDoor_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0039_YonasCaveDoor_interact,,,true,true,,,,,,,,,
MSQ_0048_Blightbombs1,@MSQ_0048_Blightbombs1_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0048_Blightbombs1_interact,,,true,true,,,,,,,,,
MSQ_0048_Blightbombs2,@MSQ_0048_Blightbombs2_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0048_Blightbombs2_interact,,,true,true,,,,,,,,,
MSQ_0048_Blightbombs3,@MSQ_0048_Blightbombs3_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0048_Blightbombs3_interact,,,true,true,,,,,,,,,
MSQ_0048_Blightbombs4,@MSQ_0048_Blightbombs4_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0048_Blightbombs4_interact,,,true,true,,,,,,,,,
MSQ_0048_Blightbombs5,@MSQ_0048_Blightbombs5_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0048_Blightbombs5_interact,,,true,true,,,,,,,,,
MSQ_0050_Fungus1,@MSQ_0050_Fungus1_DisplayName,None,None,QuestInteractable,,200,300,None,,,3,false,NoToolNecessary,true,MSQ_0050_Fungus1_interact,,,true,true,,,,,,,,,
MSQ_0050_Fungus2,@MSQ_0050_Fungus2_DisplayName,None,None,QuestInteractable,,200,300,None,,,3,false,NoToolNecessary,true,MSQ_0050_Fungus2_interact,,,true,true,,,,,,,,,
MSQ_0050_Fungus3,@MSQ_0050_Fungus3_DisplayName,None,None,QuestInteractable,,200,300,None,,,3,false,NoToolNecessary,true,MSQ_0050_Fungus3_interact,,,true,true,,,,,,,,,
MSQ_0050_Fungus4,@MSQ_0050_Fungus4_DisplayName,None,None,QuestInteractable,,200,300,None,,,3,false,NoToolNecessary,true,MSQ_0050_Fungus4_interact,,,true,true,,,,,,,,,
MSQ_0052_BombShip,@MSQ_0052_BombShip_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0052_BombShip_interact,,,true,true,,,,,,,,,
MSQ_0052_BombShip2,@MSQ_0052_BombShip_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0052_BombShip2_interact,,,true,true,,,,,,,,,
MSQ_0052_BombShip3,@MSQ_0052_BombShip_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0052_BombShip3_interact,,,true,true,,,,,,,,,
MSQ_0052_BombShip4,@MSQ_0052_BombShip_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0052_BombShip4_interact,,,true,true,,,,,,,,,
MSQ_0054_MotherwellDoor,@MSQ_0054_MotherwellDoor_DisplayName,Handcrafting,None,Empty,,25,30,None,,,4,false,NoToolNecessary,true,MSQ_0054_MotherwellDoor_interact,,,true,true,,,,,,,,,
MSQ_0054_Motherwell,@MSQ_0054_Motherwell_DisplayName,Handcrafting,None,QuestInteractable,,25,30,None,,,5,false,NoToolNecessary,true,MSQ_0054_Motherwell_interact,,,true,true,,,,,,,,,
MSQ_0090_FindYrsa1,@MSQ_0090_FindYrsa1_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0090_FindYrsa1_interact,,,true,true,,,,,,,,,
MSQ_0090_FindYrsa2,@MSQ_0090_FindYrsa2_DisplayName,Handcrafting,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0090_FindYrsa2_interact,,,true,true,,,,,,,,,
MSQ_0090_FindYrsa1_Proximity,@MSQ_0090_FindYrsa1_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0090_FindYrsa1_interact,,,true,true,,,,,,,,,
MSQ_0090_FindYrsa2_Proximity,@MSQ_0090_FindYrsa2_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0090_FindYrsa2_interact,,,true,true,,,,,,,,,
MSQ_0090_FindYrsa3_Optional_Proximity,@MSQ_0090_FindYrsa2_DisplayName,None,None,QuestInteractable,,200,300,None,,,5,false,NoToolNecessary,true,MSQ_0090_FindYrsa2_optional_interact,,,true,true,,,,,,,,,
0202_0101_Inquisitor,@0202_0101_Inquisitor_DisplayName,Handcrafting,None,Empty,,25,100,None,,,5,false,NoToolNecessary,true,0202_0101_Inquisitor_Interact,,,true,true,,,,,,,,,
PVP_0001_DeadDropGiveItem,@PVP_0001_DeadDropGiveItem_DisplayName,None,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,PVP_0001_DeadDropGiveItem_interact,,,true,true,,,,,,,,,
PVP_0001_DeadDropTakeItem,@PVP_0002_DeadDropTakeItem_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,PVP_0001_DeadDropTakeItem_interact,,,true,true,,,,,,,,,
PVP_0002_DeadDropGiveItem,@PVP_0001_DeadDropGiveItem_DisplayName,None,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,PVP_0002_DeadDropGiveItem_interact,,,true,true,,,,,,,,,
PVP_0002_DeadDropTakeItem,@PVP_0002_DeadDropTakeItem_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,PVP_0002_DeadDropTakeItem_interact,,,true,true,,,,,,,,,
PVP_0003_DeadDropGiveItem,@PVP_0001_DeadDropGiveItem_DisplayName,None,None,Empty,,200,300,None,,,6,false,NoToolNecessary,true,PVP_0003_DeadDropGiveItem_interact,,,true,true,,,,,,,,,
PVP_0003_DeadDropTakeItem,@PVP_0002_DeadDropTakeItem_DisplayName,None,None,Empty,,200,300,None,,,4,false,NoToolNecessary,true,PVP_0003_DeadDropTakeItem_interact,,,true,true,,,,,,,,,
SettlementWell,@LootContainer_DisplayName_Medium,Welling,None,Empty,,0,0,None,,,5,false,NoToolNecessary,true,,,,true,true,,,,,,,,,
FishingHotspot_Broad,@FishingHotspotBroad_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
FishingHotspot_Rare,@FishingHotspotRare_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
FishingHotspot_Secret,@FishingHotspotSecret_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_1,@Hotspot_Broad_1_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_2,@Hotspot_Broad_2_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_3,@Hotspot_Broad_3_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_4,@Hotspot_Broad_4_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_5,@Hotspot_Broad_5_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_6,@Hotspot_Broad_6_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_7,@Hotspot_Broad_7_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_8,@Hotspot_Broad_8_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_9,@Hotspot_Broad_9_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_10,@Hotspot_Broad_10_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_11,@Hotspot_Broad_11_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_12,@Hotspot_Broad_12_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_13,@Hotspot_Broad_13_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_14,@Hotspot_Broad_14_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_15,@Hotspot_Broad_15_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_16,@Hotspot_Broad_16_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_17,@Hotspot_Broad_17_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_18,@Hotspot_Broad_18_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_19,@Hotspot_Broad_19_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_20,@Hotspot_Broad_20_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_21,@Hotspot_Broad_21_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_22,@Hotspot_Broad_22_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_23,@Hotspot_Broad_23_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_24,@Hotspot_Broad_24_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_25,@Hotspot_Broad_25_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_26,@Hotspot_Broad_26_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Broad_27,@Hotspot_Broad_27_DisplayName,None,Fishing,Empty,,1200,1800,Fishing,,,30,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_28,@Hotspot_Rare_28_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_29,@Hotspot_Rare_29_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_30,@Hotspot_Rare_30_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_31,@Hotspot_Rare_31_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_32,@Hotspot_Rare_32_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_33,@Hotspot_Rare_33_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_34,@Hotspot_Rare_34_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_35,@Hotspot_Rare_35_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_36,@Hotspot_Rare_36_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_37,@Hotspot_Rare_37_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_38,@Hotspot_Rare_38_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_39,@Hotspot_Rare_39_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_40,@Hotspot_Rare_40_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_41,@Hotspot_Rare_41_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_42,@Hotspot_Rare_42_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_43,@Hotspot_Rare_43_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_44,@Hotspot_Rare_44_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_45,@Hotspot_Rare_45_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_46,@Hotspot_Rare_46_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_47,@Hotspot_Rare_47_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_48,@Hotspot_Rare_48_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_49,@Hotspot_Rare_49_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_50,@Hotspot_Rare_50_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_51,@Hotspot_Rare_51_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Rare_52,@Hotspot_Rare_52_DisplayName,None,Fishing,Empty,,1800,2700,Fishing,,,20,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_53,@Hotspot_Secret_53_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_54,@Hotspot_Secret_54_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_55,@Hotspot_Secret_55_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_56,@Hotspot_Secret_56_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_57,@Hotspot_Secret_57_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_58,@Hotspot_Secret_58_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_59,@Hotspot_Secret_59_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_60,@Hotspot_Secret_60_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_61,@Hotspot_Secret_61_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_62,@Hotspot_Secret_62_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_63,@Hotspot_Secret_63_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_64,@Hotspot_Secret_64_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_65,@Hotspot_Secret_65_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_66,@Hotspot_Secret_66_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_67,@Hotspot_Secret_67_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_68,@Hotspot_Secret_68_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_69,@Hotspot_Secret_69_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_70,@Hotspot_Secret_70_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_71,@Hotspot_Secret_71_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_72,@Hotspot_Secret_72_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_73,@Hotspot_Secret_73_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
