VitalsCategoryID,DisplayName,Icon,LocationHint,LocStringGenerationHelper,GroupVitalsCategoryId,IsNamed,IsDynamicPoiTarget,MtlOverride,FemaleMtlOverride
AncientGuardian_Javelineer_11MD01c,@VC_AncientGuardian_Javelineer_11MD01c,,,"<string key=""VC_AncientGuardian_Javelineer_11MD01c"">AncientGuardian_Javelineer_11MD01c</string>",Redeye,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_12,@VC_AncientGuardian_Javelineer_12,,,"<string key=""VC_AncientGuardian_Javelineer_12"">AncientGuardian_Javelineer_12</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_12MB02,@VC_AncientGuardian_Javelineer_12MB02,,,"<string key=""VC_AncientGuardian_Javelineer_12MB02"">AncientGuardian_Javelineer_12MB02</string>",Celestial,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_12MB08,@VC_AncientGuardian_Javelineer_12MB08,,,"<string key=""VC_AncientGuardian_Javelineer_12MB08"">AncientGuardian_Javelineer_12MB08</string>",Verdant,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_19,@VC_AncientGuardian_Javelineer_19,,,"<string key=""VC_AncientGuardian_Javelineer_19"">AncientGuardian_Javelineer_19</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_20,@VC_AncientGuardian_Javelineer_20,,,"<string key=""VC_AncientGuardian_Javelineer_20"">AncientGuardian_Javelineer_20</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_21,@VC_AncientGuardian_Javelineer_21,,,"<string key=""VC_AncientGuardian_Javelineer_21"">AncientGuardian_Javelineer_21</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_22,@VC_AncientGuardian_Javelineer_22,,,"<string key=""VC_AncientGuardian_Javelineer_22"">AncientGuardian_Javelineer_22</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_23,@VC_AncientGuardian_Javelineer_23,,,"<string key=""VC_AncientGuardian_Javelineer_23"">AncientGuardian_Javelineer_23</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_24,@VC_AncientGuardian_Javelineer_24,,,"<string key=""VC_AncientGuardian_Javelineer_24"">AncientGuardian_Javelineer_24</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_25,@VC_AncientGuardian_Javelineer_25,,,"<string key=""VC_AncientGuardian_Javelineer_25"">AncientGuardian_Javelineer_25</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Javelineer_27,@VC_AncientGuardian_Javelineer_27,,,"<string key=""VC_AncientGuardian_Javelineer_27"">AncientGuardian_Javelineer_27</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_28,@VC_AncientGuardian_Javelineer_28,,,"<string key=""VC_AncientGuardian_Javelineer_28"">AncientGuardian_Javelineer_28</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_36,@VC_AncientGuardian_Javelineer_36,,,"<string key=""VC_AncientGuardian_Javelineer_36"">AncientGuardian_Javelineer_36</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_37,@VC_AncientGuardian_Javelineer_37,,,"<string key=""VC_AncientGuardian_Javelineer_37"">AncientGuardian_Javelineer_37</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_38,@VC_AncientGuardian_Javelineer_38,,,"<string key=""VC_AncientGuardian_Javelineer_38"">AncientGuardian_Javelineer_38</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_39,@VC_AncientGuardian_Javelineer_39,,,"<string key=""VC_AncientGuardian_Javelineer_39"">AncientGuardian_Javelineer_39</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_39_ELITE,@VC_AncientGuardian_Javelineer_39_ELITE,,,"<string key=""VC_AncientGuardian_Javelineer_39_ELITE"">AncientGuardian_Javelineer_39_ELITE</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_40,@VC_AncientGuardian_Javelineer_40,,,"<string key=""VC_AncientGuardian_Javelineer_40"">AncientGuardian_Javelineer_40</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_41,@VC_AncientGuardian_Javelineer_41,,,"<string key=""VC_AncientGuardian_Javelineer_41"">AncientGuardian_Javelineer_41</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_42,@VC_AncientGuardian_Javelineer_42,,,"<string key=""VC_AncientGuardian_Javelineer_42"">AncientGuardian_Javelineer_42</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_43,@VC_AncientGuardian_Javelineer_43,,,"<string key=""VC_AncientGuardian_Javelineer_43"">AncientGuardian_Javelineer_43</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_44,@VC_AncientGuardian_Javelineer_44,,,"<string key=""VC_AncientGuardian_Javelineer_44"">AncientGuardian_Javelineer_44</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_45,@VC_AncientGuardian_Javelineer_45,,,"<string key=""VC_AncientGuardian_Javelineer_45"">AncientGuardian_Javelineer_45</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_45_ELITE,@VC_AncientGuardian_Javelineer_45_ELITE,,,"<string key=""VC_AncientGuardian_Javelineer_45_ELITE"">AncientGuardian_Javelineer_45_ELITE</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_46,@VC_AncientGuardian_Javelineer_46,,,"<string key=""VC_AncientGuardian_Javelineer_46"">AncientGuardian_Javelineer_46</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_47,@VC_AncientGuardian_Javelineer_47,,,"<string key=""VC_AncientGuardian_Javelineer_47"">AncientGuardian_Javelineer_47</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_48,@VC_AncientGuardian_Javelineer_48,,,"<string key=""VC_AncientGuardian_Javelineer_48"">AncientGuardian_Javelineer_48</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_49,@VC_AncientGuardian_Javelineer_49,,,"<string key=""VC_AncientGuardian_Javelineer_49"">AncientGuardian_Javelineer_49</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_50,@VC_AncientGuardian_Javelineer_50,,,"<string key=""VC_AncientGuardian_Javelineer_50"">AncientGuardian_Javelineer_50</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_51,@VC_AncientGuardian_Javelineer_51,,,"<string key=""VC_AncientGuardian_Javelineer_51"">AncientGuardian_Javelineer_51</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_52,@VC_AncientGuardian_Javelineer_52,,,"<string key=""VC_AncientGuardian_Javelineer_52"">AncientGuardian_Javelineer_52</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_53,@VC_AncientGuardian_Javelineer_53,,,"<string key=""VC_AncientGuardian_Javelineer_53"">AncientGuardian_Javelineer_53</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_54,@VC_AncientGuardian_Javelineer_54,,,"<string key=""VC_AncientGuardian_Javelineer_54"">AncientGuardian_Javelineer_54</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_55,@VC_AncientGuardian_Javelineer_55,,,"<string key=""VC_AncientGuardian_Javelineer_55"">AncientGuardian_Javelineer_55</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_56,@VC_AncientGuardian_Javelineer_56,,,"<string key=""VC_AncientGuardian_Javelineer_56"">AncientGuardian_Javelineer_56</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_57,@VC_AncientGuardian_Javelineer_57,,,"<string key=""VC_AncientGuardian_Javelineer_57"">AncientGuardian_Javelineer_57</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_58,@VC_AncientGuardian_Javelineer_58,,,"<string key=""VC_AncientGuardian_Javelineer_58"">AncientGuardian_Javelineer_58</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_59,@VC_AncientGuardian_Javelineer_59,,,"<string key=""VC_AncientGuardian_Javelineer_59"">AncientGuardian_Javelineer_59</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_60,@VC_AncientGuardian_Javelineer_60,,,"<string key=""VC_AncientGuardian_Javelineer_60"">AncientGuardian_Javelineer_60</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_61,@VC_AncientGuardian_Javelineer_61,,,"<string key=""VC_AncientGuardian_Javelineer_61"">AncientGuardian_Javelineer_61</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_61_ELITE,@VC_AncientGuardian_Javelineer_61_ELITE,,,"<string key=""VC_AncientGuardian_Javelineer_61_ELITE"">AncientGuardian_Javelineer_61_ELITE</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_62,@VC_AncientGuardian_Javelineer_62,,,"<string key=""VC_AncientGuardian_Javelineer_62"">AncientGuardian_Javelineer_62</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_63,@VC_AncientGuardian_Javelineer_63,,,"<string key=""VC_AncientGuardian_Javelineer_63"">AncientGuardian_Javelineer_63</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_64,@VC_AncientGuardian_Javelineer_64,,,"<string key=""VC_AncientGuardian_Javelineer_64"">AncientGuardian_Javelineer_64</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_DG_Everfall_00,@VC_AncientGuardian_Javelineer_DG_Everfall_00,,,"<string key=""VC_AncientGuardian_Javelineer_DG_Everfall_00"">AncientGuardian_Javelineer_DG_Everfall_00</string>",Starstone,,,,
AncientGuardian_Javelineer_DG_Reekwater_00,@VC_AncientGuardian_Javelineer_DG_Reekwater_00,,,"<string key=""VC_AncientGuardian_Javelineer_DG_Reekwater_00"">AncientGuardian_Javelineer_DG_Reekwater_00</string>",Lazarus_Well,,,,
AncientGuardian_Javelineer_Named_00,@VC_AncientGuardian_Javelineer_Named_00,,,"<string key=""VC_AncientGuardian_Javelineer_Named_00"">AncientGuardian_Javelineer_Named_00</string>",Moonshadow,true,true,Objects\Characters\npc\supernatural\skeletonGuardian\skeletonGuardian_var03_matGroup.mtl,
AncientGuardian_Javelineer_Named_01,@VC_AncientGuardian_Javelineer_Named_01,,,"<string key=""VC_AncientGuardian_Javelineer_Named_01"">AncientGuardian_Javelineer_Named_01</string>",,true,true,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_matGroup.mtl,
AncientGuardian_Javelineer_Named_05WC02,@VC_AncientGuardian_Javelineer_Named_05WC02,,,"<string key=""VC_AncientGuardian_Javelineer_Named_05WC02"">AncientGuardian_Javelineer_Named_05WC02</string>",Soulmend,true,true,,
AncientGuardian_Javelineer_Named_DG_Everfall_00,@VC_AncientGuardian_Javelineer_Named_DG_Everfall_00,,,"<string key=""VC_AncientGuardian_Javelineer_Named_DG_Everfall_00"">AncientGuardian_Javelineer_Named_DG_Everfall_00</string>",Starstone,true,true,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_Named_DG_Everfall_01,@VC_AncientGuardian_Javelineer_Named_DG_Everfall_01,,,"<string key=""VC_AncientGuardian_Javelineer_Named_DG_Everfall_01"">AncientGuardian_Javelineer_Named_DG_Everfall_01</string>",Starstone,true,true,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_Named_DG_Reekwater_00,@VC_AncientGuardian_Javelineer_Named_DG_Reekwater_00,,,"<string key=""VC_AncientGuardian_Javelineer_Named_DG_Reekwater_00"">AncientGuardian_Javelineer_Named_DG_Reekwater_00</string>",Lazarus_Well,true,true,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_Named_DG_Reekwater_01,@VC_AncientGuardian_Javelineer_Named_DG_Reekwater_01,,,"<string key=""VC_AncientGuardian_Javelineer_Named_DG_Reekwater_01"">AncientGuardian_Javelineer_Named_DG_Reekwater_01</string>",Lazarus_Well,true,true,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var02_matGroup.mtl,
AncientGuardian_Javelineer_NWSW,@VC_AncientGuardian_Javelineer_NWSW,,,"<string key=""VC_AncientGuardian_Javelineer_NWSW"">AncientGuardian_Javelineer_NWSW</string>",Starfallen,,,Objects\Characters\npc\supernatural\skeleton_ancient_javelineer\ancient_javelineer_var03_matGroup.mtl,
AncientGuardian_Mage_05WC02,@VC_AncientGuardian_Mage_05WC02,,,"<string key=""VC_AncientGuardian_Mage_05WC02"">AncientGuardian_Mage_05WC02</string>",Soulmend,,,,
AncientGuardian_Mage_06SW03,@VC_AncientGuardian_Mage_06SW03,,,"<string key=""VC_AncientGuardian_Mage_06SW03"">AncientGuardian_Mage_06SW03</string>",Moonshadow,,,,
AncientGuardian_Mage_11MD00a,@VC_AncientGuardian_Mage_11MD00a,,,"<string key=""VC_AncientGuardian_Mage_11MD00a"">AncientGuardian_Mage_11MD00a</string>",Drenchsky,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_11MD00b,@VC_AncientGuardian_Mage_11MD00b,,,"<string key=""VC_AncientGuardian_Mage_11MD00b"">AncientGuardian_Mage_11MD00b</string>",Carrionstar,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_11MD00c,@VC_AncientGuardian_Mage_11MD00c,,,"<string key=""VC_AncientGuardian_Mage_11MD00c"">AncientGuardian_Mage_11MD00c</string>",Carrionstar,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_11MD00e,@VC_AncientGuardian_Mage_11MD00e,,,"<string key=""VC_AncientGuardian_Mage_11MD00e"">AncientGuardian_Mage_11MD00e</string>",Novaguard,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_11MD00f,@VC_AncientGuardian_Mage_11MD00f,,,"<string key=""VC_AncientGuardian_Mage_11MD00f"">AncientGuardian_Mage_11MD00f</string>",Fineseer,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_11MD00g,@VC_AncientGuardian_Mage_11MD00g,,,"<string key=""VC_AncientGuardian_Mage_11MD00g"">AncientGuardian_Mage_11MD00g</string>",Redeye,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_13WF02,@VC_AncientGuardian_Mage_13WF02,,,"<string key=""VC_AncientGuardian_Mage_13WF02"">AncientGuardian_Mage_13WF02</string>",Redeye,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_20,@VC_AncientGuardian_Mage_20,,,"<string key=""VC_AncientGuardian_Mage_20"">AncientGuardian_Mage_20</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_28,@VC_AncientGuardian_Mage_28,,,"<string key=""VC_AncientGuardian_Mage_28"">AncientGuardian_Mage_28</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_36,@VC_AncientGuardian_Mage_36,,,"<string key=""VC_AncientGuardian_Mage_36"">AncientGuardian_Mage_36</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_37,@VC_AncientGuardian_Mage_37,,,"<string key=""VC_AncientGuardian_Mage_37"">AncientGuardian_Mage_37</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_38,@VC_AncientGuardian_Mage_38,,,"<string key=""VC_AncientGuardian_Mage_38"">AncientGuardian_Mage_38</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_39,@VC_AncientGuardian_Mage_39,,,"<string key=""VC_AncientGuardian_Mage_39"">AncientGuardian_Mage_39</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_40,@VC_AncientGuardian_Mage_40,,,"<string key=""VC_AncientGuardian_Mage_40"">AncientGuardian_Mage_40</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_41,@VC_AncientGuardian_Mage_41,,,"<string key=""VC_AncientGuardian_Mage_41"">AncientGuardian_Mage_41</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_42,@VC_AncientGuardian_Mage_42,,,"<string key=""VC_AncientGuardian_Mage_42"">AncientGuardian_Mage_42</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_42_ELITE,@VC_AncientGuardian_Mage_42_ELITE,,,"<string key=""VC_AncientGuardian_Mage_42_ELITE"">AncientGuardian_Mage_42_ELITE</string>",,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_43,@VC_AncientGuardian_Mage_43,,,"<string key=""VC_AncientGuardian_Mage_43"">AncientGuardian_Mage_43</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_44,@VC_AncientGuardian_Mage_44,,,"<string key=""VC_AncientGuardian_Mage_44"">AncientGuardian_Mage_44</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
AncientGuardian_Mage_45,@VC_AncientGuardian_Mage_45,,,"<string key=""VC_AncientGuardian_Mage_45"">AncientGuardian_Mage_45</string>",Generic,,,Objects\Characters\npc\supernatural\skeleton_ancient_mage\ancient_mage_var01_matGroup.mtl,
