RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
Stonecutter_SandpaperT5,FC_Stonecutter_SandpaperT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,true,true,true,true,false,,,,false,100,0,Stonecutting,0,masonry2,,,,15,SandpaperT5,,,,,,,,,,,,ReagentConverterT5,Item,SandpaperReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_StonecuttingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Stonecutter_FluxT5,FC_Stonecutter_FluxT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Stonecutting,0,masonry2,,,,15,FluxT5,,,,,,,,,,,,ReagentConverterT5,Item,FluxReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_StonecuttingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Stonecutter_ClothWeaveT5,FC_Stonecutter_ClothWeaveT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Stonecutting,0,masonry2,,,,15,ClothWeaveT5,,,,,,,,,,,,ReagentConverterT5,Item,ClothWeaveReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_StonecuttingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Stonecutter_SolventT5,FC_Stonecutter_SolventT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,true,true,true,true,false,,,,false,100,0,Stonecutting,0,masonry2,,,,15,SolventT5,,,,,,,,,,,,ReagentConverterT5,Item,SolventReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_StonecuttingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Stonecutter_TanninT5,FC_Stonecutter_TanninT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Stonecutting,0,masonry2,,,,15,TanninT5,,,,,,,,,,,,ReagentConverterT5,Item,TanninReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_StonecuttingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Loom_SandpaperT5,FC_Loom_SandpaperT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Weaving,0,weaving2,,,,15,SandpaperT5,,,,,,,,,,,,ReagentConverterT5,Item,SandpaperReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WeavingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Loom_FluxT5,FC_Loom_FluxT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Weaving,0,weaving2,,,,15,FluxT5,,,,,,,,,,,,ReagentConverterT5,Item,FluxReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WeavingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Loom_ClothWeaveT5,FC_Loom_ClothWeaveT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,true,true,true,true,false,,,,false,100,0,Weaving,0,weaving2,,,,15,ClothWeaveT5,,,,,,,,,,,,ReagentConverterT5,Item,ClothWeaveReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WeavingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Loom_SolventT5,FC_Loom_SolventT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Weaving,0,weaving2,,,,15,SolventT5,,,,,,,,,,,,ReagentConverterT5,Item,SolventReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WeavingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Loom_TanninT5,FC_Loom_TanninT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Weaving,0,weaving2,,,,15,TanninT5,,,,,,,,,,,,ReagentConverterT5,Item,TanninReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WeavingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Tannery_SandpaperT5,FC_Tannery_SandpaperT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Leatherworking,0,tanning2,,,,15,SandpaperT5,,,,,,,,,,,,ReagentConverterT5,Item,SandpaperReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_LeatherworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Tannery_FluxT5,FC_Tannery_FluxT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Leatherworking,0,tanning2,,,,15,FluxT5,,,,,,,,,,,,ReagentConverterT5,Item,FluxReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_LeatherworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Tannery_ClothWeaveT5,FC_Tannery_ClothWeaveT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Leatherworking,0,tanning2,,,,15,ClothWeaveT5,,,,,,,,,,,,ReagentConverterT5,Item,ClothWeaveReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_LeatherworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Tannery_SolventT5,FC_Tannery_SolventT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Leatherworking,0,tanning2,,,,15,SolventT5,,,,,,,,,,,,ReagentConverterT5,Item,SolventReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_LeatherworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Tannery_TanninT5,FC_Tannery_TanninT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,true,true,true,true,false,,,,false,100,0,Leatherworking,0,tanning2,,,,15,TanninT5,,,,,,,,,,,,ReagentConverterT5,Item,TanninReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_LeatherworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Woodworker_SandpaperT5,FC_Woodworker_SandpaperT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,true,true,true,true,false,,,,false,100,0,Woodworking,0,carpentry2,,,,15,SandpaperT5,,,,,,,,,,,,ReagentConverterT5,Item,SandpaperReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WoodworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Woodworker_FluxT5,FC_Woodworker_FluxT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Woodworking,0,carpentry2,,,,15,FluxT5,,,,,,,,,,,,ReagentConverterT5,Item,FluxReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WoodworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Woodworker_ClothWeaveT5,FC_Woodworker_ClothWeaveT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Woodworking,0,carpentry2,,,,15,ClothWeaveT5,,,,,,,,,,,,ReagentConverterT5,Item,ClothWeaveReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WoodworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Woodworker_SolventT5,FC_Woodworker_SolventT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Woodworking,0,carpentry2,,,,15,SolventT5,,,,,,,,,,,,ReagentConverterT5,Item,SolventReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WoodworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Woodworker_TanninT5,FC_Woodworker_TanninT5,,MaterialConversion,Conversion3,,,ReagentConverterT5,false,false,true,true,false,,,,false,100,0,Woodworking,0,carpentry2,,,,15,TanninT5,,,,,,,,,,,,ReagentConverterT5,Item,TanninReagentsT5,Category_Only,,,,,,,,,,,1,20,,,,,,Craft_WoodworkingT2,true,,,,,-0.3,"0,0,0,0,0","0,0,0,0,0",,
Recipe_KeyPart_ElementalHeart,FC_Recipe_KeyPart_ElementalHeart,,Components,KeyParts,,,,true,true,true,true,false,,,,false,25,0,Stonecutting,50,masonry2,,,,1,KeyPart_ElementalHeart,,,,,,,,,,,,AlchemyWaterT1,Item,AlchemyEarthT1,Item,AlchemyFireT1,Item,AlchemyAirT1,Item,,,,,,,10,10,10,10,,,,Craft_StonecuttingT2,true,,,,,-1,,,,
Recipe_KeyPart_EternalHeart,FC_Recipe_KeyPart_EternalHeart,,Components,KeyParts,,,,true,true,true,true,false,,,,false,25,0,Stonecutting,25,masonry2,,,,1,KeyPart_EternalHeart,,,,,,,,,,,,AlchemyDeathT1,Item,AlchemyLifeT1,Item,AlchemySpiritT1,Item,,,,,,,,,10,10,10,10,,,,Craft_StonecuttingT2,true,,,,,-1,,,,
Recipe_KeyPart_Core,FC_Recipe_KeyPart_Core,,Components,KeyParts,,,,true,true,true,true,false,,,,false,50,0,Stonecutting,50,masonry2,,,,1,KeyPart_Core,,,,,,,,,,,,KeyPart_ElementalHeart,Item,KeyPart_EternalHeart,Item,,,,,,,,,,,1,1,,,,,,Craft_StonecuttingT2,true,,,,,-1,,,,
Recipe_BreachDrop1,FC_Recipe_BreachDrop1,,CorruptedRefining,CorruptedRefinement,,,,true,true,true,true,false,,,,false,1,0,Stonecutting,0,masonry2,,,,1,BreachDrop1,,,,,,,,,,,,BreachDrop0,Item,,,,,,,,,,,,,25,,,,,,,Craft_StonecuttingBreachT1,true,,,,,-1,,,,
Recipe_BreachDrop2,FC_Recipe_BreachDrop2,,CorruptedRefining,CorruptedRefinement,,,,true,true,true,true,false,,,,false,3,0,Stonecutting,25,masonry2,,,,1,BreachDrop2,,,,,,,,,,,,BreachDrop1,Item,,,,,,,,,,,,,5,,,,,,,Craft_StonecuttingBreachT2,true,,,,,-1,,,,
Recipe_BreachDrop3,FC_Recipe_BreachDrop3,,CorruptedRefining,CorruptedRefinement,,,,true,true,true,true,false,,,,false,6,0,Stonecutting,50,masonry2,,,,1,BreachDrop3,,,,,,,,,,,,BreachDrop2,Item,,,,,,,,,,,,,4,,,,,,,Craft_StonecuttingBreachT3,true,,,,,-1,,,,
Recipe_BreachDrop4,FC_Recipe_BreachDrop4,,CorruptedRefining,CorruptedRefinement,,,,true,true,true,true,false,,,,false,11,0,Stonecutting,75,masonry2,,,,1,BreachDrop4,,,,,,,,,,,,BreachDrop3,Item,,,,,,,,,,,,,3,,,,,,,Craft_StonecuttingBreachT4,true,,,,,-1,,,,
Recipe_BreachDrop5,FC_Recipe_BreachDrop5,,CorruptedRefining,CorruptedRefinement,,,,true,true,true,true,false,,,,false,21,0,Stonecutting,100,masonry2,,,,1,BreachDrop5,,,,,,,,,,,,BreachDrop4,Item,,,,,,,,,,,,,2,,,,,,,Craft_StonecuttingBreachT5,true,,,,,-1,,,,
Recipe_KeySpriggan,FC_Recipe_KeySpriggan,,Keys,Keys,,,,true,true,true,true,false,,,,false,25,0,Stonecutting,50,masonry2,,,,1,SprigganKey,,,,,,,,,,,,FactionChisel3,Item,BlockT51,Item,KeyPart_Core,Item,KeyMat_Foxfire,Item,,,,,,,1,3,1,3,,,,Craft_StonecuttingT2,true,604800,5,,,-1,,,,
Recipe_KeySiren,FC_Recipe_KeySiren,,Keys,Keys,,,,true,true,true,true,false,,,,false,25,0,Stonecutting,50,masonry2,,,,1,Reekwater05WC11BossKey,,,,,,,,,,,,FactionChisel3,Item,BlockT51,Item,KeyPart_Core,Item,KeyMat_Shell,Item,,,,,,,1,3,1,3,,,,Craft_StonecuttingT2,true,604800,5,,,-1,,,,
Recipe_KeySwampBoss,FC_Recipe_KeySwampBoss,,Keys,Keys,,,,true,true,true,true,false,,,,false,25,0,Stonecutting,50,masonry2,,,,1,Reekwater05WC10BossKey,,,,,,,,,,,,FactionChisel3,Item,BlockT51,Item,KeyPart_Core,Item,KeyMat_Moss,Item,,,,,,,1,3,1,3,,,,Craft_StonecuttingT2,true,604800,5,,,-1,,,,
TerritoryStandingSuppliesT1,,@TerritoryStandingSuppliesT1_MasterName,TerritoryContribution,TerritorySupplies,,,,true,true,false,false,false,,,,false,0,0,Stonecutting,25,masonry2,,,,1,TerritoryStandingSuppliesT1,true,@TerritoryStandingSuppliesT1_SGIDesc,@TerritoryStandingSuppliesT1_SGITitle,@TerritoryStandingSuppliesT1_SGIBody,,1,,,,,,BreachDrop2,Item,BlockT3,Item,TimberT2,Item,Azoth_Currency,Currency,,,,,,,20,40,20,200,,,,TerritoryStandingSuppliesT1,true,,,,,,,,,
TerritoryStandingSuppliesT2,,@TerritoryStandingSuppliesT2_MasterName,TerritoryContribution,TerritorySupplies,,,,true,true,false,false,false,,,,false,0,0,Stonecutting,50,masonry2,,,,1,TerritoryStandingSuppliesT2,true,@TerritoryStandingSuppliesT2_SGIDesc,@TerritoryStandingSuppliesT2_SGITitle,@TerritoryStandingSuppliesT2_SGIBody,,2,,,,,,BreachDrop3,Item,BlockT4,Item,TimberT3,Item,Azoth_Currency,Currency,,,,,,,10,20,20,200,,,,TerritoryStandingSuppliesT2,true,,,,,,,,,
TerritoryStandingSuppliesT3,,@TerritoryStandingSuppliesT3_MasterName,TerritoryContribution,TerritorySupplies,,,,true,true,false,false,false,,,,false,0,0,Stonecutting,75,masonry2,,,,1,TerritoryStandingSuppliesT3,true,@TerritoryStandingSuppliesT3_SGIDesc,@TerritoryStandingSuppliesT3_SGITitle,@TerritoryStandingSuppliesT3_SGIBody,,3,,,,,,BreachDrop4,Item,BlockT5,Item,TimberT4,Item,Azoth_Currency,Currency,,,,,,,3,6,20,200,,,,TerritoryStandingSuppliesT3,true,,,,,,,,,
TerritoryStandingSuppliesT4,,@TerritoryStandingSuppliesT4_MasterName,TerritoryContribution,TerritorySupplies,,,,true,true,false,false,false,,,,false,0,0,Stonecutting,100,masonry2,,,,1,TerritoryStandingSuppliesT4,true,@TerritoryStandingSuppliesT4_SGIDesc,@TerritoryStandingSuppliesT4_SGITitle,@TerritoryStandingSuppliesT4_SGIBody,,4,,,,,,BreachDrop5,Item,BlockT51,Item,TimberT5,Item,Azoth_Currency,Currency,,,,,,,2,2,20,200,,,,TerritoryStandingSuppliesT4,true,,,,,,,,,
RuneStoneFormT2,FC_RuneStoneFormT2,,CutStone,Rune,,,RuneStoneFormT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneStoneFormT2,,,,,,,,,,,,RuneStoneFormT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneStoneFormT3A,FC_RuneStoneFormT3A,,CutStone,Rune,,,RuneStoneFormT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneStoneFormT3A,,,,,,,,,,,,RuneStoneFormT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneStoneFormT3B,FC_RuneStoneFormT3B,,CutStone,Rune,,,RuneStoneFormT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneStoneFormT3B,,,,,,,,,,,,RuneStoneFormT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneStoneFormT3C,FC_RuneStoneFormT3C,,CutStone,Rune,,,RuneStoneFormT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneStoneFormT3C,,,,,,,,,,,,RuneStoneFormT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneDetonateT2,FC_RuneDetonateT2,,CutStone,Rune,,,RuneDetonateT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneDetonateT2,,,,,,,,,,,,RuneDetonateT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneDetonateT3A,FC_RuneDetonateT3A,,CutStone,Rune,,,RuneDetonateT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneDetonateT3A,,,,,,,,,,,,RuneDetonateT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneDetonateT3B,FC_RuneDetonateT3B,,CutStone,Rune,,,RuneDetonateT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneDetonateT3B,,,,,,,,,,,,RuneDetonateT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneDetonateT3C,FC_RuneDetonateT3C,,CutStone,Rune,,,RuneDetonateT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneDetonateT3C,,,,,,,,,,,,RuneDetonateT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneGraspingVinesT2,FC_RuneGraspingVinesT2,,CutStone,Rune,,,RuneGraspingVinesT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneGraspingVinesT2,,,,,,,,,,,,RuneGraspingVinesT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneGraspingVinesT3A,FC_RuneGraspingVinesT3A,,CutStone,Rune,,,RuneGraspingVinesT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneGraspingVinesT3A,,,,,,,,,,,,RuneGraspingVinesT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneGraspingVinesT3B,FC_RuneGraspingVinesT3B,,CutStone,Rune,,,RuneGraspingVinesT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneGraspingVinesT3B,,,,,,,,,,,,RuneGraspingVinesT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneGraspingVinesT3C,FC_RuneGraspingVinesT3C,,CutStone,Rune,,,RuneGraspingVinesT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneGraspingVinesT3C,,,,,,,,,,,,RuneGraspingVinesT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneHereticsFallT2,FC_RuneHereticsFallT2,,CutStone,Rune,,,RuneHereticsFallT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneHereticsFallT2,,,,,,,,,,,,RuneHereticsFallT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneHereticsFallT3A,FC_RuneHereticsFallT3A,,CutStone,Rune,,,RuneHereticsFallT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneHereticsFallT3A,,,,,,,,,,,,RuneHereticsFallT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneHereticsFallT3B,FC_RuneHereticsFallT3B,,CutStone,Rune,,,RuneHereticsFallT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneHereticsFallT3B,,,,,,,,,,,,RuneHereticsFallT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneHereticsFallT3C,FC_RuneHereticsFallT3C,,CutStone,Rune,,,RuneHereticsFallT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneHereticsFallT3C,,,,,,,,,,,,RuneHereticsFallT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneCannonBlastT2,FC_RuneCannonBlastT2,,CutStone,Rune,,,RuneCannonBlastT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneCannonBlastT2,,,,,,,,,,,,RuneCannonBlastT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneCannonBlastT3A,FC_RuneCannonBlastT3A,,CutStone,Rune,,,RuneCannonBlastT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneCannonBlastT3A,,,,,,,,,,,,RuneCannonBlastT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneCannonBlastT3B,FC_RuneCannonBlastT3B,,CutStone,Rune,,,RuneCannonBlastT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneCannonBlastT3B,,,,,,,,,,,,RuneCannonBlastT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneCannonBlastT3C,FC_RuneCannonBlastT3C,,CutStone,Rune,,,RuneCannonBlastT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneCannonBlastT3C,,,,,,,,,,,,RuneCannonBlastT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneBileBombT2,FC_RuneBileBombT2,,CutStone,Rune,,,RuneBileBombT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneBileBombT2,,,,,,,,,,,,RuneBileBombT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneBileBombT3A,FC_RuneBileBombT3A,,CutStone,Rune,,,RuneBileBombT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneBileBombT3A,,,,,,,,,,,,RuneBileBombT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneBileBombT3B,FC_RuneBileBombT3B,,CutStone,Rune,,,RuneBileBombT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneBileBombT3B,,,,,,,,,,,,RuneBileBombT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneBileBombT3C,FC_RuneBileBombT3C,,CutStone,Rune,,,RuneBileBombT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneBileBombT3C,,,,,,,,,,,,RuneBileBombT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneFireStormT2,FC_RuneFireStormT2,,CutStone,Rune,,,RuneFireStormT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneFireStormT2,,,,,,,,,,,,RuneFireStormT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
RuneFireStormT3A,FC_RuneFireStormT3A,,CutStone,Rune,,,RuneFireStormT2,true,true,false,false,false,,,,false,500000,0,Stonecutting,0,masonry2,,,,1,RuneFireStormT3A,,,,,,,,,,,,RuneFireStormT2,Item,WoodenCoin,Item,GypsumOrb,Item,AzureVialT1,Item,SulfurT1,Item,,,,,1,10,10,50,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneFireStormT3B,FC_RuneFireStormT3B,,CutStone,Rune,,,RuneFireStormT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneFireStormT3B,,,,,,,,,,,,RuneFireStormT2,Item,WoodenCoin,Item,GypsumOrb,Item,WritofAdventure,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneFireStormT3C,FC_RuneFireStormT3C,,CutStone,Rune,,,RuneFireStormT2,true,true,false,false,false,,,,false,300000,0,Stonecutting,0,masonry2,,,,1,RuneFireStormT3C,,,,,,,,,,,,RuneFireStormT2,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,10,10,5,10,,,Craft_StonecuttingT2,true,,,,,,,,,
RuneSandwormT2,FC_RuneSandwormT2,,CutStone,Rune,,,RuneSandwormT1,true,true,false,false,false,,,,false,100000,0,Stonecutting,0,masonry2,,,,1,RuneSandwormT2,,,,,,,,,,,,RuneSandwormT1,Item,WoodenCoin,Item,GypsumOrb,Item,BreachDrop5,Item,SulfurT1,Item,,,,,1,5,5,5,3,,,Craft_StonecuttingT1,true,,,,,,,,,
